Year,State,NatIon_ID,State_ID,Region_ID,Division_ID,Personnel Type,"Teachers
(Highly Qualified) /
Paraprofessionals
(Qualified)","Teachers
(Not Highly Qualified) /
Paraprofessionals
(Not Qualified)","Teachers /
Paraprofessionals
Total",Fully Certified ,Not Fully Certified,Fully Certified/Not Fully Certified Total
2006,South Carolina                               ,,45,3,5,Special Education Paraprofessionals for Ages 6-21                                ,"4,057.00",156,"4,213.00",          N/V,          N/V,          N/V
2006,South Carolina                               ,,45,3,5,Total Special Education Paraprofessionals                                        ,"4,638.00",167,"4,805.00",          N/V,          N/V,          N/V
2006,South Carolina                               ,,45,3,5,Audiologists                                                                     ,          N/V,          N/V,          N/V,13,0,13
2006,South Carolina                               ,,45,3,5,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,5,0,5
2006,South Carolina                               ,,45,3,5,Interpreters                                                                     ,          N/V,          N/V,          N/V,90,9,99
2006,South Carolina                               ,,45,3,5,Psychologists                                                                    ,          N/V,          N/V,          N/V,378,9,387
2006,South Carolina                               ,,45,3,5,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,185,10,195
2006,South Carolina                               ,,45,3,5,Physical Therapists                                                              ,          N/V,          N/V,          N/V,96,4,100
2006,South Carolina                               ,,45,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,68,1,69
2006,South Carolina                               ,,45,3,5,Social Workers                                                                   ,          N/V,          N/V,          N/V,58,6,64
2006,South Carolina                               ,,45,3,5,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,269,2,271
2006,South Carolina                               ,,45,3,5,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,134,1,135
2006,South Carolina                               ,,45,3,5,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,19,0,19
2006,South Dakota                                 ,,46,2,4,Special Education Teachers for Ages 3-5                                          ,102,6,108,          N/V,          N/V,          N/V
2006,South Dakota                                 ,,46,2,4,Special Education Teachers for Ages 6-21                                         ,729,186,915,          N/V,          N/V,          N/V
2006,South Dakota                                 ,,46,2,4,Total Special Education Teachers                                                 ,831,192,"1,023.00",          N/V,          N/V,          N/V
2006,South Dakota                                 ,,46,2,4,Special Education Paraprofessionals for Ages 3-5                                 ,0,0,0,          N/V,          N/V,          N/V
2006,South Dakota                                 ,,46,2,4,Special Education Paraprofessionals for Ages 6-21                                ,"1,495.00",0,"1,495.00",          N/V,          N/V,          N/V
2006,South Dakota                                 ,,46,2,4,Total Special Education Paraprofessionals                                        ,"1,495.00",0,"1,495.00",          N/V,          N/V,          N/V
2006,South Dakota                                 ,,46,2,4,Audiologists                                                                     ,          N/V,          N/V,          N/V,4,0,4
2006,South Dakota                                 ,,46,2,4,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,233,7,240
2006,South Dakota                                 ,,46,2,4,Interpreters                                                                     ,          N/V,          N/V,          N/V,28,0,28
2006,South Dakota                                 ,,46,2,4,Psychologists                                                                    ,          N/V,          N/V,          N/V,55,4,59
2006,South Dakota                                 ,,46,2,4,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,54,0,54
2006,South Dakota                                 ,,46,2,4,Physical Therapists                                                              ,          N/V,          N/V,          N/V,40,0,40
2006,South Dakota                                 ,,46,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,13,0,13
2006,South Dakota                                 ,,46,2,4,Social Workers                                                                   ,          N/V,          N/V,          N/V,0,0,0
2006,South Dakota                                 ,,46,2,4,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,160,0,160
2006,South Dakota                                 ,,46,2,4,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,5,0,5
2006,South Dakota                                 ,,46,2,4,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,0,0,0
2006,Tennessee                                    ,,47,3,6,Special Education Teachers for Ages 3-5                                          ,397,312,709,          N/V,          N/V,          N/V
2006,Tennessee                                    ,,47,3,6,Special Education Teachers for Ages 6-21                                         ,"5,322.00",748,"6,070.00",          N/V,          N/V,          N/V
2006,Tennessee                                    ,,47,3,6,Total Special Education Teachers                                                 ,"5,719.00","1,060.00","6,779.00",          N/V,          N/V,          N/V
2006,Tennessee                                    ,,47,3,6,Special Education Paraprofessionals for Ages 3-5                                 ,560,13,573,          N/V,          N/V,          N/V
2006,Tennessee                                    ,,47,3,6,Special Education Paraprofessionals for Ages 6-21                                ,"5,591.00",169,"5,760.00",          N/V,          N/V,          N/V
2006,Tennessee                                    ,,47,3,6,Total Special Education Paraprofessionals                                        ,"6,151.00",182,"6,333.00",          N/V,          N/V,          N/V
2006,Tennessee                                    ,,47,3,6,Audiologists                                                                     ,          N/V,          N/V,          N/V,22,0,22
2006,Tennessee                                    ,,47,3,6,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,651,57,708
2006,Tennessee                                    ,,47,3,6,Interpreters                                                                     ,          N/V,          N/V,          N/V,98,14,112
2006,Tennessee                                    ,,47,3,6,Psychologists                                                                    ,          N/V,          N/V,          N/V,383,3,386
2006,Tennessee                                    ,,47,3,6,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,180,2,182
2006,Tennessee                                    ,,47,3,6,Physical Therapists                                                              ,          N/V,          N/V,          N/V,99,1,99
2006,Tennessee                                    ,,47,3,6,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,11,0,11
2006,Tennessee                                    ,,47,3,6,Social Workers                                                                   ,          N/V,          N/V,          N/V,55,1,56
2006,Tennessee                                    ,,47,3,6,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,205,1,206
2006,Tennessee                                    ,,47,3,6,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,58,0,58
2006,Tennessee                                    ,,47,3,6,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,32,0,32
2006,Texas                                        ,,48,3,7,Special Education Teachers for Ages 3-5                                          ,"3,089.00",74,"3,163.00",          N/V,          N/V,          N/V
2006,Texas                                        ,,48,3,7,Special Education Teachers for Ages 6-21                                         ,"21,686.00",942,"22,628.00",          N/V,          N/V,          N/V
2006,Texas                                        ,,48,3,7,Total Special Education Teachers                                                 ,"24,775.00","1,016.00","25,791.00",          N/V,          N/V,          N/V
2006,Texas                                        ,,48,3,7,Special Education Paraprofessionals for Ages 3-5                                 ,"2,863.00",124,"2,987.00",          N/V,          N/V,          N/V
2006,Texas                                        ,,48,3,7,Special Education Paraprofessionals for Ages 6-21                                ,"12,168.00",258,"12,427.00",          N/V,          N/V,          N/V
2006,Texas                                        ,,48,3,7,Total Special Education Paraprofessionals                                        ,"15,031.00",382,"15,413.00",          N/V,          N/V,          N/V
2006,Texas                                        ,,48,3,7,Audiologists                                                                     ,          N/V,          N/V,          N/V,40,0,40
2006,Texas                                        ,,48,3,7,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"3,698.00",0,"3,698.00"
2006,Texas                                        ,,48,3,7,Interpreters                                                                     ,          N/V,          N/V,          N/V,366,0,366
2006,Texas                                        ,,48,3,7,Psychologists                                                                    ,          N/V,          N/V,          N/V,864,0,864
2006,Texas                                        ,,48,3,7,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,524,0,524
2006,Texas                                        ,,48,3,7,Physical Therapists                                                              ,          N/V,          N/V,          N/V,238,0,238
2006,Texas                                        ,,48,3,7,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,7,0,7
2006,Texas                                        ,,48,3,7,Social Workers                                                                   ,          N/V,          N/V,          N/V,82,0,82
2006,Texas                                        ,,48,3,7,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,103,0,103
2006,Texas                                        ,,48,3,7,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,355,0,355
2006,Texas                                        ,,48,3,7,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,79,0,79
2006,Utah                                         ,,49,4,8,Special Education Teachers for Ages 3-5                                          ,186,25,210,          N/V,          N/V,          N/V
2006,Utah                                         ,,49,4,8,Special Education Teachers for Ages 6-21                                         ,"1,948.00",561,"2,509.00",          N/V,          N/V,          N/V
2006,Utah                                         ,,49,4,8,Total Special Education Teachers                                                 ,"2,134.00",586,"2,720.00",          N/V,          N/V,          N/V
2006,Utah                                         ,,49,4,8,Special Education Paraprofessionals for Ages 3-5                                 ,11,375,386,          N/V,          N/V,          N/V
2006,Utah                                         ,,49,4,8,Special Education Paraprofessionals for Ages 6-21                                ,37,"3,246.00","3,283.00",          N/V,          N/V,          N/V
2006,Utah                                         ,,49,4,8,Total Special Education Paraprofessionals                                        ,48,"3,621.00","3,669.00",          N/V,          N/V,          N/V
2006,Utah                                         ,,49,4,8,Audiologists                                                                     ,          N/V,          N/V,          N/V,23,3,26
2006,Utah                                         ,,49,4,8,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,447,61,508
2006,Utah                                         ,,49,4,8,Interpreters                                                                     ,          N/V,          N/V,          N/V,47,6,53
2006,Utah                                         ,,49,4,8,Psychologists                                                                    ,          N/V,          N/V,          N/V,197,23,220
2006,Utah                                         ,,49,4,8,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,65,5,70
2006,Utah                                         ,,49,4,8,Physical Therapists                                                              ,          N/V,          N/V,          N/V,31,2,34
2006,Utah                                         ,,49,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,27,3,30
2006,Utah                                         ,,49,4,8,Social Workers                                                                   ,          N/V,          N/V,          N/V,31,0,31
2006,Utah                                         ,,49,4,8,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,62,0,62
2006,Utah                                         ,,49,4,8,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,15,1,16
2006,Utah                                         ,,49,4,8,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,10,7,17
2006,Vermont                                      ,,50,1,1,Special Education Teachers for Ages 3-5                                          ,112,6,118,          N/V,          N/V,          N/V
2006,Vermont                                      ,,50,1,1,Special Education Teachers for Ages 6-21                                         ,981,77,"1,058.00",          N/V,          N/V,          N/V
2006,Vermont                                      ,,50,1,1,Total Special Education Teachers                                                 ,"1,093.00",83,"1,176.00",          N/V,          N/V,          N/V
2006,Vermont                                      ,,50,1,1,Special Education Paraprofessionals for Ages 3-5                                 ,184,4,187,          N/V,          N/V,          N/V
2006,Vermont                                      ,,50,1,1,Special Education Paraprofessionals for Ages 6-21                                ,"2,999.00",105,"3,104.00",          N/V,          N/V,          N/V
2006,Vermont                                      ,,50,1,1,Total Special Education Paraprofessionals                                        ,"3,183.00",109,"3,291.00",          N/V,          N/V,          N/V
2006,Vermont                                      ,,50,1,1,Audiologists                                                                     ,          N/V,          N/V,          N/V,4,1,5
2006,Vermont                                      ,,50,1,1,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,231,8,239
2006,Vermont                                      ,,50,1,1,Interpreters                                                                     ,          N/V,          N/V,          N/V,10,3,13
2006,Vermont                                      ,,50,1,1,Psychologists                                                                    ,          N/V,          N/V,          N/V,58,4,61
2006,Vermont                                      ,,50,1,1,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,49,2,51
2006,Vermont                                      ,,50,1,1,Physical Therapists                                                              ,          N/V,          N/V,          N/V,23,0,23
2006,Vermont                                      ,,50,1,1,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,5,0,5
2006,Vermont                                      ,,50,1,1,Social Workers                                                                   ,          N/V,          N/V,          N/V,39,11,49
2006,Vermont                                      ,,50,1,1,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,14,0,14
2006,Vermont                                      ,,50,1,1,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,40,5,45
2006,Vermont                                      ,,50,1,1,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,3,0,3
2006,Virgin Islands                               ,,78,,,Special Education Teachers for Ages 3-5                                          ,2,5,7,          N/V,          N/V,          N/V
2006,Virgin Islands                               ,,78,,,Special Education Teachers for Ages 6-21                                         ,47,95,142,          N/V,          N/V,          N/V
2006,Virgin Islands                               ,,78,,,Total Special Education Teachers                                                 ,49,100,149,          N/V,          N/V,          N/V
2006,Virgin Islands                               ,,78,,,Special Education Paraprofessionals for Ages 3-5                                 ,1,1,2,          N/V,          N/V,          N/V
2006,Virgin Islands                               ,,78,,,Special Education Paraprofessionals for Ages 6-21                                ,62,66,128,          N/V,          N/V,          N/V
2006,Virgin Islands                               ,,78,,,Total Special Education Paraprofessionals                                        ,63,67,130,          N/V,          N/V,          N/V
2006,Virgin Islands                               ,,78,,,Audiologists                                                                     ,          N/V,          N/V,          N/V,0,0,0
2006,Virgin Islands                               ,,78,,,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,8,3,11
2006,Virgin Islands                               ,,78,,,Interpreters                                                                     ,          N/V,          N/V,          N/V,1,0,1
2006,Virgin Islands                               ,,78,,,Psychologists                                                                    ,          N/V,          N/V,          N/V,12,0,12
2006,Virgin Islands                               ,,78,,,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,2,0,2
2006,Virgin Islands                               ,,78,,,Physical Therapists                                                              ,          N/V,          N/V,          N/V,1,1,2
2006,Virgin Islands                               ,,78,,,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,1,1,2
2006,Virgin Islands                               ,,78,,,Social Workers                                                                   ,          N/V,          N/V,          N/V,4,2,6
2006,Virgin Islands                               ,,78,,,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,0,0,0
2006,Virgin Islands                               ,,78,,,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,2,3,5
2006,Virgin Islands                               ,,78,,,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,2,0,2
2006,Virginia                                     ,,51,3,5,Special Education Teachers for Ages 3-5                                          ,734,5,739,          N/V,          N/V,          N/V
2006,Virginia                                     ,,51,3,5,Special Education Teachers for Ages 6-21                                         ,"11,175.00","2,146.00","13,322.00",          N/V,          N/V,          N/V
2006,Virginia                                     ,,51,3,5,Total Special Education Teachers                                                 ,"11,909.00","2,151.00","14,060.00",          N/V,          N/V,          N/V
2006,Virginia                                     ,,51,3,5,Special Education Paraprofessionals for Ages 3-5                                 ,"1,610.00",0,"1,610.00",          N/V,          N/V,          N/V
2006,Virginia                                     ,,51,3,5,Special Education Paraprofessionals for Ages 6-21                                ,"11,808.00",0,"11,808.00",          N/V,          N/V,          N/V
2006,Virginia                                     ,,51,3,5,Total Special Education Paraprofessionals                                        ,"13,418.00",0,"13,418.00",          N/V,          N/V,          N/V
2006,Virginia                                     ,,51,3,5,Audiologists                                                                     ,          N/V,          N/V,          N/V,50,16,66
2006,Virginia                                     ,,51,3,5,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,018.00",5,"1,023.00"
2006,Virginia                                     ,,51,3,5,Interpreters                                                                     ,          N/V,          N/V,          N/V,145,150,295
2006,Virginia                                     ,,51,3,5,Psychologists                                                                    ,          N/V,          N/V,          N/V,588,5,593
2006,Virginia                                     ,,51,3,5,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,203,106,309
2006,Virginia                                     ,,51,3,5,Physical Therapists                                                              ,          N/V,          N/V,          N/V,81,79,161
2006,Virginia                                     ,,51,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,633,20,653
2006,Virginia                                     ,,51,3,5,Social Workers                                                                   ,          N/V,          N/V,          N/V,428,12,440
2006,Virginia                                     ,,51,3,5,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,152,0,152
2006,Virginia                                     ,,51,3,5,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,647,18,665
2006,Virginia                                     ,,51,3,5,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,0,0,0
2006,Washington                                   ,,53,4,9,Special Education Teachers for Ages 3-5                                          ,541,16,557,          N/V,          N/V,          N/V
2006,Washington                                   ,,53,4,9,Special Education Teachers for Ages 6-21                                         ,"5,020.00",175,"5,195.00",          N/V,          N/V,          N/V
2006,Washington                                   ,,53,4,9,Total Special Education Teachers                                                 ,"5,561.00",190,"5,751.00",          N/V,          N/V,          N/V
2006,Washington                                   ,,53,4,9,Special Education Paraprofessionals for Ages 3-5                                 ,556,0,556,          N/V,          N/V,          N/V
2006,Washington                                   ,,53,4,9,Special Education Paraprofessionals for Ages 6-21                                ,"5,967.00",0,"5,967.00",          N/V,          N/V,          N/V
2006,Washington                                   ,,53,4,9,Total Special Education Paraprofessionals                                        ,"6,523.00",0,"6,523.00",          N/V,          N/V,          N/V
2006,Washington                                   ,,53,4,9,Audiologists                                                                     ,          N/V,          N/V,          N/V,28,0,28
2006,Washington                                   ,,53,4,9,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,098.00",7,"1,104.00"
2006,Washington                                   ,,53,4,9,Interpreters                                                                     ,          N/V,          N/V,          N/V,167,10,177
2006,Washington                                   ,,53,4,9,Psychologists                                                                    ,          N/V,          N/V,          N/V,901,2,903
2006,Washington                                   ,,53,4,9,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,430,0,430
2006,Washington                                   ,,53,4,9,Physical Therapists                                                              ,          N/V,          N/V,          N/V,182,0,182
2006,Washington                                   ,,53,4,9,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,34,0,34
2006,Washington                                   ,,53,4,9,Social Workers                                                                   ,          N/V,          N/V,          N/V,86,0,86
2006,Washington                                   ,,53,4,9,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,262,0,262
2006,Washington                                   ,,53,4,9,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,127,0,127
2006,Washington                                   ,,53,4,9,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,47,0,47
2006,West Virginia                                ,,54,3,5,Special Education Teachers for Ages 3-5                                          ,223,50,273,          N/V,          N/V,          N/V
2006,West Virginia                                ,,54,3,5,Special Education Teachers for Ages 6-21                                         ,"2,506.00",312,"2,818.00",          N/V,          N/V,          N/V
2006,West Virginia                                ,,54,3,5,Total Special Education Teachers                                                 ,"2,728.00",362,"3,090.00",          N/V,          N/V,          N/V
2006,West Virginia                                ,,54,3,5,Special Education Paraprofessionals for Ages 3-5                                 ,240,3,243,          N/V,          N/V,          N/V
2006,West Virginia                                ,,54,3,5,Special Education Paraprofessionals for Ages 6-21                                ,"1,447.00",66,"1,513.00",          N/V,          N/V,          N/V
2006,West Virginia                                ,,54,3,5,Total Special Education Paraprofessionals                                        ,"1,686.00",69,"1,755.00",          N/V,          N/V,          N/V
2006,West Virginia                                ,,54,3,5,Audiologists                                                                     ,          N/V,          N/V,          N/V,8,0,8
2006,West Virginia                                ,,54,3,5,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,478,15,493
2006,West Virginia                                ,,54,3,5,Interpreters                                                                     ,          N/V,          N/V,          N/V,84,9,93
2006,West Virginia                                ,,54,3,5,Psychologists                                                                    ,          N/V,          N/V,          N/V,123,2,125
2006,West Virginia                                ,,54,3,5,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,61,1,62
2006,West Virginia                                ,,54,3,5,Physical Therapists                                                              ,          N/V,          N/V,          N/V,41,0,41
2006,West Virginia                                ,,54,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,11,0,11
2006,West Virginia                                ,,54,3,5,Social Workers                                                                   ,          N/V,          N/V,          N/V,7,0,7
2006,West Virginia                                ,,54,3,5,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,104,20,124
2006,West Virginia                                ,,54,3,5,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,16,0,16
2006,West Virginia                                ,,54,3,5,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,5,0,5
2006,Wisconsin                                    ,,55,2,3,Special Education Teachers for Ages 3-5                                          ,687,18,704,          N/V,          N/V,          N/V
2006,Wisconsin                                    ,,55,2,3,Special Education Teachers for Ages 6-21                                         ,"7,515.00",321,"7,836.00",          N/V,          N/V,          N/V
2006,Wisconsin                                    ,,55,2,3,Total Special Education Teachers                                                 ,"8,202.00",339,"8,541.00",          N/V,          N/V,          N/V
2006,Wisconsin                                    ,,55,2,3,Special Education Paraprofessionals for Ages 3-5                                 ,83,1,84,          N/V,          N/V,          N/V
2006,Wisconsin                                    ,,55,2,3,Special Education Paraprofessionals for Ages 6-21                                ,"5,627.00",57,"5,684.00",          N/V,          N/V,          N/V
2006,Wisconsin                                    ,,55,2,3,Total Special Education Paraprofessionals                                        ,"5,710.00",58,"5,768.00",          N/V,          N/V,          N/V
2006,Wisconsin                                    ,,55,2,3,Audiologists                                                                     ,          N/V,          N/V,          N/V,19,0,19
2006,Wisconsin                                    ,,55,2,3,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,703.00",5,"1,708.00"
2006,Wisconsin                                    ,,55,2,3,Interpreters                                                                     ,          N/V,          N/V,          N/V,199,3,202
2006,Wisconsin                                    ,,55,2,3,Psychologists                                                                    ,          N/V,          N/V,          N/V,641,7,648
2006,Wisconsin                                    ,,55,2,3,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,381,1,382
2006,Wisconsin                                    ,,55,2,3,Physical Therapists                                                              ,          N/V,          N/V,          N/V,188,0,188
2006,Wisconsin                                    ,,55,2,3,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,132,1,133
2006,Wisconsin                                    ,,55,2,3,Social Workers                                                                   ,          N/V,          N/V,          N/V,286,2,288
2006,Wisconsin                                    ,,55,2,3,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,94,0,94
2006,Wisconsin                                    ,,55,2,3,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,168,1,169
2006,Wisconsin                                    ,,55,2,3,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,20,0,20
2006,Wyoming                                      ,,56,4,8,Special Education Teachers for Ages 3-5                                          ,73,54,127,          N/V,          N/V,          N/V
2006,Wyoming                                      ,,56,4,8,Special Education Teachers for Ages 6-21                                         ,358,82,440,          N/V,          N/V,          N/V
2006,Wyoming                                      ,,56,4,8,Total Special Education Teachers                                                 ,432,136,568,          N/V,          N/V,          N/V
2006,Wyoming                                      ,,56,4,8,Special Education Paraprofessionals for Ages 3-5                                 ,5,14,19,          N/V,          N/V,          N/V
2006,Wyoming                                      ,,56,4,8,Special Education Paraprofessionals for Ages 6-21                                ,674,375,"1,049.00",          N/V,          N/V,          N/V
2006,Wyoming                                      ,,56,4,8,Total Special Education Paraprofessionals                                        ,679,389,"1,068.00",          N/V,          N/V,          N/V
2006,Wyoming                                      ,,56,4,8,Audiologists                                                                     ,          N/V,          N/V,          N/V,5,0,5
2006,Wyoming                                      ,,56,4,8,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,175,11,185
2006,Wyoming                                      ,,56,4,8,Interpreters                                                                     ,          N/V,          N/V,          N/V,2,0,2
2006,Wyoming                                      ,,56,4,8,Psychologists                                                                    ,          N/V,          N/V,          N/V,67,4,71
2006,Wyoming                                      ,,56,4,8,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,47,7,54
2006,Wyoming                                      ,,56,4,8,Physical Therapists                                                              ,          N/V,          N/V,          N/V,20,2,22
2006,Wyoming                                      ,,56,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,41,5,46
2006,Wyoming                                      ,,56,4,8,Social Workers                                                                   ,          N/V,          N/V,          N/V,57,8,65
2006,Wyoming                                      ,,56,4,8,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,27,4,31
2006,Wyoming                                      ,,56,4,8,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,28,2,30
2006,Wyoming                                      ,,56,4,8,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,0,0,0
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Special Education Teachers for Ages 3-5                                          ,30045,4134,34179,          N/V,          N/V,          N/V
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Special Education Teachers for Ages 6-21                                         ,354298,44924,399222,          N/V,          N/V,          N/V
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Total Special Education Teachers                                                 ,384342,49058,433401,          N/V,          N/V,          N/V
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Special Education Paraprofessionals for Ages 3-5                                 ,30964,6576,37540,          N/V,          N/V,          N/V
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Special Education Paraprofessionals for Ages 6-21                                ,311483,45400,356883,          N/V,          N/V,          N/V
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Total Special Education Paraprofessionals                                        ,346326,52028,398354,          N/V,          N/V,          N/V
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Audiologists                                                                     ,          N/V,          N/V,          N/V,1389,51,1440
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,52875,1882,54757
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Interpreters                                                                     ,          N/V,          N/V,          N/V,5859,1187,7046
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Psychologists                                                                    ,          N/V,          N/V,          N/V,28558,310,28867
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,15927,827,16754
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Physical Therapists                                                              ,          N/V,          N/V,          N/V,7431,352,7783
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,12925,547,13472
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Social Workers                                                                   ,          N/V,          N/V,          N/V,17416,230,17646
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,14811,505,15316
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,14294,323,14617
2006,"50 states,D.C. (including BIE schools)                     ",US_National,,,,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,1119,64,1183
2006,U.S. and Outlying Areas                                     ,US_OT,,,,Special Education Teachers for Ages 3-5                                          ,30171,4156,34327,          N/V,          N/V,          N/V
2006,U.S. and Outlying Areas                                     ,US_OT,,,,Special Education Teachers for Ages 6-21                                         ,359063,45514,404577,          N/V,          N/V,          N/V
2006,U.S. and Outlying Areas                                     ,US_OT,,,,Total Special Education Teachers                                                 ,389233,49670,438904,          N/V,          N/V,          N/V
2006,U.S. and Outlying Areas                                     ,US_OT,,,,Special Education Paraprofessionals for Ages 3-5                                 ,31145,6592,37737,          N/V,          N/V,          N/V
2006,U.S. and Outlying Areas                                     ,US_OT,,,,Special Education Paraprofessionals for Ages 6-21                                ,314639,45760,360399,          N/V,          N/V,          N/V
2006,U.S. and Outlying Areas                                     ,US_OT,,,,Total Special Education Paraprofessionals                                        ,349663,52404,402067,          N/V,          N/V,          N/V
2006,U.S. and Outlying Areas                                     ,US_OT,,,,Audiologists                                                                     ,          N/V,          N/V,          N/V,1410,51,1461
