Year,State,NatIon_ID,State_ID,Region_ID,Division_ID,Personnel Type,"Teachers
(Highly Qualified) /
Paraprofessionals
(Qualified)","Teachers
(Not Highly Qualified) /
Paraprofessionals
(Not Qualified)","Teachers /
Paraprofessionals
Total",Fully Certified ,Not Fully Certified,Fully Certified/Not Fully Certified Total
2007,Puerto Rico                                  ,,72,,,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,0,0,0
2007,Rhode Island                                 ,,44,1,1,Special Education Teachers for Ages 3-5                                          ,128,1,129,          N/V,          N/V,          N/V
2007,Rhode Island                                 ,,44,1,1,Special Education Teachers for Ages 6-21                                         ,"2,295.00",26,"2,321.00",          N/V,          N/V,          N/V
2007,Rhode Island                                 ,,44,1,1,Total Special Education Teachers                                                 ,"2,423.00",27,"2,450.00",          N/V,          N/V,          N/V
2007,Rhode Island                                 ,,44,1,1,Special Education Paraprofessionals for Ages 3-5                                 ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2007,Rhode Island                                 ,,44,1,1,Special Education Paraprofessionals for Ages 6-21                                ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2007,Rhode Island                                 ,,44,1,1,Total Special Education Paraprofessionals                                        ,"1,245.00",          N/V,"1,245.00",          N/V,          N/V,          N/V
2007,Rhode Island                                 ,,44,1,1,Audiologists                                                                     ,          N/V,          N/V,          N/V,2,0,2
2007,Rhode Island                                 ,,44,1,1,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,264,0,264
2007,Rhode Island                                 ,,44,1,1,Interpreters                                                                     ,          N/V,          N/V,          N/V,5,0,5
2007,Rhode Island                                 ,,44,1,1,Psychologists                                                                    ,          N/V,          N/V,          N/V,163,0,163
2007,Rhode Island                                 ,,44,1,1,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,99,0,99
2007,Rhode Island                                 ,,44,1,1,Physical Therapists                                                              ,          N/V,          N/V,          N/V,39,0,39
2007,Rhode Island                                 ,,44,1,1,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,588,0,588
2007,Rhode Island                                 ,,44,1,1,Social Workers                                                                   ,          N/V,          N/V,          N/V,170,0,170
2007,Rhode Island                                 ,,44,1,1,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,329,1,330
2007,Rhode Island                                 ,,44,1,1,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,422,2,424
2007,Rhode Island                                 ,,44,1,1,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,3,0,3
2007,South Carolina                               ,,45,3,5,Special Education Teachers for Ages 3-5                                          ,569,13,582,          N/V,          N/V,          N/V
2007,South Carolina                               ,,45,3,5,Special Education Teachers for Ages 6-21                                         ,"5,437.00",410,"5,847.00",          N/V,          N/V,          N/V
2007,South Carolina                               ,,45,3,5,Total Special Education Teachers                                                 ,"6,006.00",423,"6,429.00",          N/V,          N/V,          N/V
2007,South Carolina                               ,,45,3,5,Special Education Paraprofessionals for Ages 3-5                                 ,545,11,556,          N/V,          N/V,          N/V
2007,South Carolina                               ,,45,3,5,Special Education Paraprofessionals for Ages 6-21                                ,"4,188.00",88,"4,275.00",          N/V,          N/V,          N/V
2007,South Carolina                               ,,45,3,5,Total Special Education Paraprofessionals                                        ,"4,732.00",99,"4,831.00",          N/V,          N/V,          N/V
2007,South Carolina                               ,,45,3,5,Audiologists                                                                     ,          N/V,          N/V,          N/V,18,0,18
2007,South Carolina                               ,,45,3,5,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,10,0,10
2007,South Carolina                               ,,45,3,5,Interpreters                                                                     ,          N/V,          N/V,          N/V,86,10,96
2007,South Carolina                               ,,45,3,5,Psychologists                                                                    ,          N/V,          N/V,          N/V,431,4,435
2007,South Carolina                               ,,45,3,5,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,170,2,172
2007,South Carolina                               ,,45,3,5,Physical Therapists                                                              ,          N/V,          N/V,          N/V,91,1,92
2007,South Carolina                               ,,45,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,88,2,89
2007,South Carolina                               ,,45,3,5,Social Workers                                                                   ,          N/V,          N/V,          N/V,45,0,45
2007,South Carolina                               ,,45,3,5,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,245,0,245
2007,South Carolina                               ,,45,3,5,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,180,1,180
2007,South Carolina                               ,,45,3,5,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,17,0,17
2007,South Dakota                                 ,,46,2,4,Special Education Teachers for Ages 3-5                                          ,30,7,37,          N/V,          N/V,          N/V
2007,South Dakota                                 ,,46,2,4,Special Education Teachers for Ages 6-21                                         ,636,19,655,          N/V,          N/V,          N/V
2007,South Dakota                                 ,,46,2,4,Total Special Education Teachers                                                 ,666,26,692,          N/V,          N/V,          N/V
2007,South Dakota                                 ,,46,2,4,Special Education Paraprofessionals for Ages 3-5                                 ,153,0,153,          N/V,          N/V,          N/V
2007,South Dakota                                 ,,46,2,4,Special Education Paraprofessionals for Ages 6-21                                ,"1,244.00",0,"1,244.00",          N/V,          N/V,          N/V
2007,South Dakota                                 ,,46,2,4,Total Special Education Paraprofessionals                                        ,"1,397.00",0,"1,397.00",          N/V,          N/V,          N/V
2007,South Dakota                                 ,,46,2,4,Audiologists                                                                     ,          N/V,          N/V,          N/V,1,0,1
2007,South Dakota                                 ,,46,2,4,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,154,1,154
2007,South Dakota                                 ,,46,2,4,Interpreters                                                                     ,          N/V,          N/V,          N/V,21,0,21
2007,South Dakota                                 ,,46,2,4,Psychologists                                                                    ,          N/V,          N/V,          N/V,28,0,28
2007,South Dakota                                 ,,46,2,4,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,39,0,39
2007,South Dakota                                 ,,46,2,4,Physical Therapists                                                              ,          N/V,          N/V,          N/V,23,0,23
2007,South Dakota                                 ,,46,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,8,0,8
2007,South Dakota                                 ,,46,2,4,Social Workers                                                                   ,          N/V,          N/V,          N/V,2,0,2
2007,South Dakota                                 ,,46,2,4,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,23,0,23
2007,South Dakota                                 ,,46,2,4,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,3,0,3
2007,South Dakota                                 ,,46,2,4,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,0,0,0
2007,Tennessee                                    ,,47,3,6,Special Education Teachers for Ages 3-5                                          ,440,48,488,          N/V,          N/V,          N/V
2007,Tennessee                                    ,,47,3,6,Special Education Teachers for Ages 6-21                                         ,"5,821.00",672,"6,493.00",          N/V,          N/V,          N/V
2007,Tennessee                                    ,,47,3,6,Total Special Education Teachers                                                 ,"6,261.00",720,"6,981.00",          N/V,          N/V,          N/V
2007,Tennessee                                    ,,47,3,6,Special Education Paraprofessionals for Ages 3-5                                 ,674,45,719,          N/V,          N/V,          N/V
2007,Tennessee                                    ,,47,3,6,Special Education Paraprofessionals for Ages 6-21                                ,"6,588.00",446,"7,034.00",          N/V,          N/V,          N/V
2007,Tennessee                                    ,,47,3,6,Total Special Education Paraprofessionals                                        ,"7,262.00",491,"7,752.00",          N/V,          N/V,          N/V
2007,Tennessee                                    ,,47,3,6,Audiologists                                                                     ,          N/V,          N/V,          N/V,27,0,27
2007,Tennessee                                    ,,47,3,6,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,821,77,898
2007,Tennessee                                    ,,47,3,6,Interpreters                                                                     ,          N/V,          N/V,          N/V,114,21,135
2007,Tennessee                                    ,,47,3,6,Psychologists                                                                    ,          N/V,          N/V,          N/V,439,6,444
2007,Tennessee                                    ,,47,3,6,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,224,4,228
2007,Tennessee                                    ,,47,3,6,Physical Therapists                                                              ,          N/V,          N/V,          N/V,114,2,116
2007,Tennessee                                    ,,47,3,6,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,8,0,8
2007,Tennessee                                    ,,47,3,6,Social Workers                                                                   ,          N/V,          N/V,          N/V,71,1,72
2007,Tennessee                                    ,,47,3,6,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,244,0,244
2007,Tennessee                                    ,,47,3,6,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,74,0,74
2007,Tennessee                                    ,,47,3,6,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,32,1,33
2007,Texas                                        ,,48,3,7,Special Education Teachers for Ages 3-5                                          ,"2,904.00",59,"2,962.00",          N/V,          N/V,          N/V
2007,Texas                                        ,,48,3,7,Special Education Teachers for Ages 6-21                                         ,"21,480.00",901,"22,380.00",          N/V,          N/V,          N/V
2007,Texas                                        ,,48,3,7,Total Special Education Teachers                                                 ,"24,383.00",959,"25,342.00",          N/V,          N/V,          N/V
2007,Texas                                        ,,48,3,7,Special Education Paraprofessionals for Ages 3-5                                 ,"2,937.00",84,"3,021.00",          N/V,          N/V,          N/V
2007,Texas                                        ,,48,3,7,Special Education Paraprofessionals for Ages 6-21                                ,"13,594.00",282,"13,875.00",          N/V,          N/V,          N/V
2007,Texas                                        ,,48,3,7,Total Special Education Paraprofessionals                                        ,"16,530.00",366,"16,896.00",          N/V,          N/V,          N/V
2007,Texas                                        ,,48,3,7,Audiologists                                                                     ,          N/V,          N/V,          N/V,48,0,48
2007,Texas                                        ,,48,3,7,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"3,789.00",0,"3,789.00"
2007,Texas                                        ,,48,3,7,Interpreters                                                                     ,          N/V,          N/V,          N/V,318,0,318
2007,Texas                                        ,,48,3,7,Psychologists                                                                    ,          N/V,          N/V,          N/V,938,0,938
2007,Texas                                        ,,48,3,7,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,555,0,555
2007,Texas                                        ,,48,3,7,Physical Therapists                                                              ,          N/V,          N/V,          N/V,236,0,236
2007,Texas                                        ,,48,3,7,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,11,0,11
2007,Texas                                        ,,48,3,7,Social Workers                                                                   ,          N/V,          N/V,          N/V,71,0,71
2007,Texas                                        ,,48,3,7,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,101,0,101
2007,Texas                                        ,,48,3,7,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,368,0,368
2007,Texas                                        ,,48,3,7,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,83,0,83
2007,Utah                                         ,,49,4,8,Special Education Teachers for Ages 3-5                                          ,203,18,221,          N/V,          N/V,          N/V
2007,Utah                                         ,,49,4,8,Special Education Teachers for Ages 6-21                                         ,"2,123.00",464,"2,587.00",          N/V,          N/V,          N/V
2007,Utah                                         ,,49,4,8,Total Special Education Teachers                                                 ,"2,327.00",481,"2,808.00",          N/V,          N/V,          N/V
2007,Utah                                         ,,49,4,8,Special Education Paraprofessionals for Ages 3-5                                 ,2,394,396,          N/V,          N/V,          N/V
2007,Utah                                         ,,49,4,8,Special Education Paraprofessionals for Ages 6-21                                ,27,"3,064.00","3,091.00",          N/V,          N/V,          N/V
2007,Utah                                         ,,49,4,8,Total Special Education Paraprofessionals                                        ,29,"3,458.00","3,487.00",          N/V,          N/V,          N/V
2007,Utah                                         ,,49,4,8,Audiologists                                                                     ,          N/V,          N/V,          N/V,32,0,33
2007,Utah                                         ,,49,4,8,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,459,50,509
2007,Utah                                         ,,49,4,8,Interpreters                                                                     ,          N/V,          N/V,          N/V,52,7,59
2007,Utah                                         ,,49,4,8,Psychologists                                                                    ,          N/V,          N/V,          N/V,206,27,233
2007,Utah                                         ,,49,4,8,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,63,1,65
2007,Utah                                         ,,49,4,8,Physical Therapists                                                              ,          N/V,          N/V,          N/V,29,0,30
2007,Utah                                         ,,49,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,29,4,33
2007,Utah                                         ,,49,4,8,Social Workers                                                                   ,          N/V,          N/V,          N/V,28,0,28
2007,Utah                                         ,,49,4,8,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,77,0,77
2007,Utah                                         ,,49,4,8,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,26,1,28
2007,Utah                                         ,,49,4,8,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,15,4,19
2007,Vermont                                      ,,50,1,1,Special Education Teachers for Ages 3-5                                          ,114,6,120,          N/V,          N/V,          N/V
2007,Vermont                                      ,,50,1,1,Special Education Teachers for Ages 6-21                                         ,"1,016.00",90,"1,107.00",          N/V,          N/V,          N/V
2007,Vermont                                      ,,50,1,1,Total Special Education Teachers                                                 ,"1,130.00",96,"1,226.00",          N/V,          N/V,          N/V
2007,Vermont                                      ,,50,1,1,Special Education Paraprofessionals for Ages 3-5                                 ,170,8,177,          N/V,          N/V,          N/V
2007,Vermont                                      ,,50,1,1,Special Education Paraprofessionals for Ages 6-21                                ,"3,046.00",80,"3,125.00",          N/V,          N/V,          N/V
2007,Vermont                                      ,,50,1,1,Total Special Education Paraprofessionals                                        ,"3,215.00",87,"3,302.00",          N/V,          N/V,          N/V
2007,Vermont                                      ,,50,1,1,Audiologists                                                                     ,          N/V,          N/V,          N/V,3,1,4
2007,Vermont                                      ,,50,1,1,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,225,16,241
2007,Vermont                                      ,,50,1,1,Interpreters                                                                     ,          N/V,          N/V,          N/V,8,3,11
2007,Vermont                                      ,,50,1,1,Psychologists                                                                    ,          N/V,          N/V,          N/V,62,2,64
2007,Vermont                                      ,,50,1,1,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,51,2,52
2007,Vermont                                      ,,50,1,1,Physical Therapists                                                              ,          N/V,          N/V,          N/V,22,0,22
2007,Vermont                                      ,,50,1,1,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,5,0,5
2007,Vermont                                      ,,50,1,1,Social Workers                                                                   ,          N/V,          N/V,          N/V,22,9,31
2007,Vermont                                      ,,50,1,1,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,11,0,11
2007,Vermont                                      ,,50,1,1,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,43,4,47
2007,Vermont                                      ,,50,1,1,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,1,0,1
2007,Virgin Islands                               ,,78,,,Special Education Teachers for Ages 3-5                                          ,2,5,7,          N/V,          N/V,          N/V
2007,Virgin Islands                               ,,78,,,Special Education Teachers for Ages 6-21                                         ,67,76,143,          N/V,          N/V,          N/V
2007,Virgin Islands                               ,,78,,,Total Special Education Teachers                                                 ,69,81,150,          N/V,          N/V,          N/V
2007,Virgin Islands                               ,,78,,,Special Education Paraprofessionals for Ages 3-5                                 ,1,1,2,          N/V,          N/V,          N/V
2007,Virgin Islands                               ,,78,,,Special Education Paraprofessionals for Ages 6-21                                ,73,58,131,          N/V,          N/V,          N/V
2007,Virgin Islands                               ,,78,,,Total Special Education Paraprofessionals                                        ,74,59,133,          N/V,          N/V,          N/V
2007,Virgin Islands                               ,,78,,,Audiologists                                                                     ,          N/V,          N/V,          N/V,1,0,1
2007,Virgin Islands                               ,,78,,,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,10,5,15
2007,Virgin Islands                               ,,78,,,Interpreters                                                                     ,          N/V,          N/V,          N/V,0,0,0
2007,Virgin Islands                               ,,78,,,Psychologists                                                                    ,          N/V,          N/V,          N/V,15,1,16
2007,Virgin Islands                               ,,78,,,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,2,0,2
2007,Virgin Islands                               ,,78,,,Physical Therapists                                                              ,          N/V,          N/V,          N/V,0,0,0
2007,Virgin Islands                               ,,78,,,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,1,1,2
2007,Virgin Islands                               ,,78,,,Social Workers                                                                   ,          N/V,          N/V,          N/V,2,7,9
2007,Virgin Islands                               ,,78,,,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2007,Virgin Islands                               ,,78,,,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,0,3,3
2007,Virgin Islands                               ,,78,,,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,1,0,1
2007,Virginia                                     ,,51,3,5,Special Education Teachers for Ages 3-5                                          ,762,7,769,          N/V,          N/V,          N/V
2007,Virginia                                     ,,51,3,5,Special Education Teachers for Ages 6-21                                         ,"11,869.00","1,992.00","13,861.00",          N/V,          N/V,          N/V
2007,Virginia                                     ,,51,3,5,Total Special Education Teachers                                                 ,"12,631.00","1,999.00","14,630.00",          N/V,          N/V,          N/V
2007,Virginia                                     ,,51,3,5,Special Education Paraprofessionals for Ages 3-5                                 ,"1,408.00",0,"1,408.00",          N/V,          N/V,          N/V
2007,Virginia                                     ,,51,3,5,Special Education Paraprofessionals for Ages 6-21                                ,"10,590.00",0,"10,590.00",          N/V,          N/V,          N/V
2007,Virginia                                     ,,51,3,5,Total Special Education Paraprofessionals                                        ,"11,999.00",0,"11,999.00",          N/V,          N/V,          N/V
2007,Virginia                                     ,,51,3,5,Audiologists                                                                     ,          N/V,          N/V,          N/V,39,18,57
2007,Virginia                                     ,,51,3,5,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,079.00",4,"1,083.00"
2007,Virginia                                     ,,51,3,5,Interpreters                                                                     ,          N/V,          N/V,          N/V,153,164,318
2007,Virginia                                     ,,51,3,5,Psychologists                                                                    ,          N/V,          N/V,          N/V,604,6,610
2007,Virginia                                     ,,51,3,5,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,198,111,308
2007,Virginia                                     ,,51,3,5,Physical Therapists                                                              ,          N/V,          N/V,          N/V,101,51,152
2007,Virginia                                     ,,51,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,849,5,854
2007,Virginia                                     ,,51,3,5,Social Workers                                                                   ,          N/V,          N/V,          N/V,447,4,451
2007,Virginia                                     ,,51,3,5,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,146,2,148
2007,Virginia                                     ,,51,3,5,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,565,8,572
2007,Virginia                                     ,,51,3,5,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,0,0,0
2007,Washington                                   ,,53,4,9,Special Education Teachers for Ages 3-5                                          ,565,15,580,          N/V,          N/V,          N/V
2007,Washington                                   ,,53,4,9,Special Education Teachers for Ages 6-21                                         ,"5,121.00",127,"5,248.00",          N/V,          N/V,          N/V
2007,Washington                                   ,,53,4,9,Total Special Education Teachers                                                 ,"5,686.00",142,"5,827.00",          N/V,          N/V,          N/V
2007,Washington                                   ,,53,4,9,Special Education Paraprofessionals for Ages 3-5                                 ,588,0,588,          N/V,          N/V,          N/V
2007,Washington                                   ,,53,4,9,Special Education Paraprofessionals for Ages 6-21                                ,"6,151.00",0,"6,151.00",          N/V,          N/V,          N/V
2007,Washington                                   ,,53,4,9,Total Special Education Paraprofessionals                                        ,"6,739.00",0,"6,739.00",          N/V,          N/V,          N/V
2007,Washington                                   ,,53,4,9,Audiologists                                                                     ,          N/V,          N/V,          N/V,27,0,27
2007,Washington                                   ,,53,4,9,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,114.00",14,"1,128.00"
2007,Washington                                   ,,53,4,9,Interpreters                                                                     ,          N/V,          N/V,          N/V,202,4,206
2007,Washington                                   ,,53,4,9,Psychologists                                                                    ,          N/V,          N/V,          N/V,933,8,941
2007,Washington                                   ,,53,4,9,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,434,7,441
2007,Washington                                   ,,53,4,9,Physical Therapists                                                              ,          N/V,          N/V,          N/V,164,4,168
2007,Washington                                   ,,53,4,9,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,40,0,40
2007,Washington                                   ,,53,4,9,Social Workers                                                                   ,          N/V,          N/V,          N/V,81,0,81
2007,Washington                                   ,,53,4,9,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,271,2,273
2007,Washington                                   ,,53,4,9,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,188,1,189
2007,Washington                                   ,,53,4,9,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,42,0,42
2007,West Virginia                                ,,54,3,5,Special Education Teachers for Ages 3-5                                          ,210,61,272,          N/V,          N/V,          N/V
2007,West Virginia                                ,,54,3,5,Special Education Teachers for Ages 6-21                                         ,"2,468.00",323,"2,790.00",          N/V,          N/V,          N/V
2007,West Virginia                                ,,54,3,5,Total Special Education Teachers                                                 ,"2,678.00",384,"3,062.00",          N/V,          N/V,          N/V
2007,West Virginia                                ,,54,3,5,Special Education Paraprofessionals for Ages 3-5                                 ,245,1,246,          N/V,          N/V,          N/V
2007,West Virginia                                ,,54,3,5,Special Education Paraprofessionals for Ages 6-21                                ,"1,537.00",39,"1,576.00",          N/V,          N/V,          N/V
2007,West Virginia                                ,,54,3,5,Total Special Education Paraprofessionals                                        ,"1,782.00",40,"1,822.00",          N/V,          N/V,          N/V
2007,West Virginia                                ,,54,3,5,Audiologists                                                                     ,          N/V,          N/V,          N/V,8,0,8
2007,West Virginia                                ,,54,3,5,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,500,19,519
2007,West Virginia                                ,,54,3,5,Interpreters                                                                     ,          N/V,          N/V,          N/V,87,0,87
2007,West Virginia                                ,,54,3,5,Psychologists                                                                    ,          N/V,          N/V,          N/V,118,1,119
2007,West Virginia                                ,,54,3,5,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,67,2,69
2007,West Virginia                                ,,54,3,5,Physical Therapists                                                              ,          N/V,          N/V,          N/V,44,0,44
2007,West Virginia                                ,,54,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,11,0,11
2007,West Virginia                                ,,54,3,5,Social Workers                                                                   ,          N/V,          N/V,          N/V,2,0,2
2007,West Virginia                                ,,54,3,5,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,93,4,97
2007,West Virginia                                ,,54,3,5,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,18,0,18
2007,West Virginia                                ,,54,3,5,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,6,0,6
2007,Wisconsin                                    ,,55,2,3,Special Education Teachers for Ages 3-5                                          ,720,15,735,          N/V,          N/V,          N/V
2007,Wisconsin                                    ,,55,2,3,Special Education Teachers for Ages 6-21                                         ,"7,593.00",247,"7,839.00",          N/V,          N/V,          N/V
2007,Wisconsin                                    ,,55,2,3,Total Special Education Teachers                                                 ,"8,313.00",262,"8,575.00",          N/V,          N/V,          N/V
2007,Wisconsin                                    ,,55,2,3,Special Education Paraprofessionals for Ages 3-5                                 ,135,1,136,          N/V,          N/V,          N/V
2007,Wisconsin                                    ,,55,2,3,Special Education Paraprofessionals for Ages 6-21                                ,"6,214.00",40,"6,254.00",          N/V,          N/V,          N/V
2007,Wisconsin                                    ,,55,2,3,Total Special Education Paraprofessionals                                        ,"6,348.00",42,"6,390.00",          N/V,          N/V,          N/V
2007,Wisconsin                                    ,,55,2,3,Audiologists                                                                     ,          N/V,          N/V,          N/V,19,0,19
2007,Wisconsin                                    ,,55,2,3,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,711.00",4,"1,715.00"
2007,Wisconsin                                    ,,55,2,3,Interpreters                                                                     ,          N/V,          N/V,          N/V,212,4,216
2007,Wisconsin                                    ,,55,2,3,Psychologists                                                                    ,          N/V,          N/V,          N/V,719,4,722
2007,Wisconsin                                    ,,55,2,3,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,384,1,384
2007,Wisconsin                                    ,,55,2,3,Physical Therapists                                                              ,          N/V,          N/V,          N/V,178,0,178
2007,Wisconsin                                    ,,55,2,3,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,134,1,135
2007,Wisconsin                                    ,,55,2,3,Social Workers                                                                   ,          N/V,          N/V,          N/V,293,4,297
2007,Wisconsin                                    ,,55,2,3,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,105,0,105
2007,Wisconsin                                    ,,55,2,3,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,191,1,192
2007,Wisconsin                                    ,,55,2,3,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,23,0,23
2007,Wyoming                                      ,,56,4,8,Special Education Teachers for Ages 3-5                                          ,74,16,90,          N/V,          N/V,          N/V
2007,Wyoming                                      ,,56,4,8,Special Education Teachers for Ages 6-21                                         ,396,46,442,          N/V,          N/V,          N/V
2007,Wyoming                                      ,,56,4,8,Total Special Education Teachers                                                 ,469,62,531,          N/V,          N/V,          N/V
2007,Wyoming                                      ,,56,4,8,Special Education Paraprofessionals for Ages 3-5                                 ,107,45,152,          N/V,          N/V,          N/V
2007,Wyoming                                      ,,56,4,8,Special Education Paraprofessionals for Ages 6-21                                ,782,384,"1,166.00",          N/V,          N/V,          N/V
2007,Wyoming                                      ,,56,4,8,Total Special Education Paraprofessionals                                        ,890,429,"1,319.00",          N/V,          N/V,          N/V
2007,Wyoming                                      ,,56,4,8,Audiologists                                                                     ,          N/V,          N/V,          N/V,3,1,4
2007,Wyoming                                      ,,56,4,8,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,182,4,185
2007,Wyoming                                      ,,56,4,8,Interpreters                                                                     ,          N/V,          N/V,          N/V,2,1,3
2007,Wyoming                                      ,,56,4,8,Psychologists                                                                    ,          N/V,          N/V,          N/V,66,6,72
2007,Wyoming                                      ,,56,4,8,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,44,13,57
2007,Wyoming                                      ,,56,4,8,Physical Therapists                                                              ,          N/V,          N/V,          N/V,15,6,21
2007,Wyoming                                      ,,56,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,40,7,47
2007,Wyoming                                      ,,56,4,8,Social Workers                                                                   ,          N/V,          N/V,          N/V,58,7,65
2007,Wyoming                                      ,,56,4,8,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,29,2,31
2007,Wyoming                                      ,,56,4,8,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,27,5,32
2007,Wyoming                                      ,,56,4,8,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,1,0,1
2007,"50 states, D.C. (including BIE schools)           ",US_National,,,,Special Education Teachers for Ages 3-5                                          ,32174,3252,35423,          N/V,          N/V,          N/V
2007,"50 states, D.C. (including BIE schools)    ",US_National,,,,Special Education Teachers for Ages 6-21                                         ,348868,36094,384958,          N/V,          N/V,          N/V
2007,"50 states, D.C. (including BIE schools)    ",US_National,,,,Total Special Education Teachers                                                 ,381038,39339,420376,          N/V,          N/V,          N/V
2007,"50 states, D.C. (including BIE schools)    ",US_National,,,,Special Education Paraprofessionals for Ages 3-5                                 ,33507,4820,38326,          N/V,          N/V,          N/V
